ImgName,Path Aligned,Path Sh,Label
Img_104.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_104.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_104.jpg,0
Img_387.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_387.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_387.jpg,0
Img_1162.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1162.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1162.jpg,3
Img_1478.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1478.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1478.jpg,5
Img_1488.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1488.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1488.jpg,5
Img_1300.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1300.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1300.jpg,4
Img_1623.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1623.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1623.jpg,6
Img_786.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_786.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_786.jpg,2
Img_911.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_911.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_911.jpg,3
Img_11.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_11.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_11.jpg,0
Img_648.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_648.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_648.jpg,2
Img_44.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_44.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_44.jpg,0
Img_27.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_27.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_27.jpg,0
Img_1283.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1283.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1283.jpg,4
Img_1584.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1584.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1584.jpg,6
Img_1296.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1296.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1296.jpg,4
Img_1445.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1445.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1445.jpg,5
Img_281.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_281.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_281.jpg,0
Img_856.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_856.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_856.jpg,3
Img_139.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_139.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_139.jpg,0
Img_957.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_957.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_957.jpg,3
Img_65.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_65.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_65.jpg,0
Img_192.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_192.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_192.jpg,0
Img_1613.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1613.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1613.jpg,6
Img_1135.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1135.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1135.jpg,3
Img_1171.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1171.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1171.jpg,3
Img_1010.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1010.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1010.jpg,3
Img_655.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_655.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_655.jpg,2
Img_1270.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1270.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1270.jpg,4
Img_682.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_682.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_682.jpg,2
Img_1545.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1545.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1545.jpg,5
Img_1634.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1634.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1634.jpg,6
Img_1191.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1191.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1191.jpg,4
Img_1586.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1586.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1586.jpg,6
Img_388.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_388.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_388.jpg,0
Img_1425.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1425.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1425.jpg,5
Img_745.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_745.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_745.jpg,2
Img_1131.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1131.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1131.jpg,3
Img_1221.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1221.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1221.jpg,4
Img_680.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_680.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_680.jpg,2
Img_921.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_921.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_921.jpg,3
Img_1540.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1540.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1540.jpg,5
Img_445.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_445.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_445.jpg,1
Img_912.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_912.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_912.jpg,3
Img_1585.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1585.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1585.jpg,6
Img_174.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_174.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_174.jpg,0
Img_1454.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1454.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1454.jpg,5
Img_1114.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1114.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1114.jpg,3
Img_849.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_849.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_849.jpg,3
Img_785.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_785.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_785.jpg,2
Img_156.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_156.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_156.jpg,0
Img_580.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_580.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_580.jpg,2
Img_118.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_118.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_118.jpg,0
Img_103.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_103.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_103.jpg,0
Img_986.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_986.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_986.jpg,3
Img_1370.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1370.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1370.jpg,5
Img_554.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_554.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_554.jpg,2
Img_1308.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1308.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1308.jpg,4
Img_945.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_945.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_945.jpg,3
Img_802.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_802.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_802.jpg,2
Img_1122.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1122.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1122.jpg,3
Img_250.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_250.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_250.jpg,0
Img_614.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_614.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_614.jpg,2
Img_1311.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1311.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1311.jpg,4
Img_1012.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1012.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1012.jpg,3
Img_1577.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1577.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1577.jpg,6
Img_171.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_171.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_171.jpg,0
Img_858.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_858.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_858.jpg,3
Img_350.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_350.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_350.jpg,0
Img_1245.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1245.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1245.jpg,4
Img_315.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_315.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_315.jpg,0
Img_1247.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1247.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1247.jpg,4
Img_56.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_56.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_56.jpg,0
Img_454.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_454.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_454.jpg,1
Img_761.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_761.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_761.jpg,2
Img_334.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_334.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_334.jpg,0
Img_1176.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1176.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1176.jpg,3
Img_804.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_804.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_804.jpg,2
Img_1581.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1581.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1581.jpg,6
Img_1120.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1120.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1120.jpg,3
Img_259.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_259.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_259.jpg,0
Img_1559.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1559.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1559.jpg,6
Img_1210.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1210.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1210.jpg,4
Img_1035.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1035.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1035.jpg,3
Img_1031.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1031.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1031.jpg,3
Img_154.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_154.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_154.jpg,0
Img_1242.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1242.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1242.jpg,4
Img_12.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_12.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_12.jpg,0
Img_1428.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1428.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1428.jpg,5
Img_641.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_641.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_641.jpg,2
Img_1267.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1267.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1267.jpg,4
Img_620.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_620.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_620.jpg,2
Img_1023.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1023.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1023.jpg,3
Img_115.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_115.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_115.jpg,0
Img_825.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_825.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_825.jpg,2
Img_222.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_222.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_222.jpg,0
Img_238.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_238.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_238.jpg,0
Img_10.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_10.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_10.jpg,0
Img_1475.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1475.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1475.jpg,5
Img_759.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_759.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_759.jpg,2
Img_1372.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1372.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1372.jpg,5
Img_768.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_768.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_768.jpg,2
Img_635.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_635.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_635.jpg,2
Img_781.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_781.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_781.jpg,2
Img_1032.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1032.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1032.jpg,3
Img_1201.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1201.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1201.jpg,4
Img_672.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_672.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_672.jpg,2
Img_85.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_85.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_85.jpg,0
Img_1226.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1226.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1226.jpg,4
Img_1462.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1462.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1462.jpg,5
Img_1497.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1497.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1497.jpg,5
Img_1459.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1459.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1459.jpg,5
Img_1482.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1482.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1482.jpg,5
Img_1013.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1013.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1013.jpg,3
Img_208.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_208.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_208.jpg,0
Img_553.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_553.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_553.jpg,2
Img_1024.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1024.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1024.jpg,3
Img_972.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_972.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_972.jpg,3
Img_1113.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1113.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1113.jpg,3
Img_1261.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1261.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1261.jpg,4
Img_864.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_864.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_864.jpg,3
Img_246.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_246.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_246.jpg,0
Img_210.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_210.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_210.jpg,0
Img_1007.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1007.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1007.jpg,3
Img_628.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_628.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_628.jpg,2
Img_1257.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1257.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1257.jpg,4
Img_33.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_33.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_33.jpg,0
Img_1184.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1184.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1184.jpg,4
Img_886.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_886.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_886.jpg,3
Img_226.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_226.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_226.jpg,0
Img_541.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_541.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_541.jpg,2
Img_1410.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1410.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1410.jpg,5
Img_1008.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1008.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1008.jpg,3
Img_181.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_181.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_181.jpg,0
Img_130.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_130.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_130.jpg,0
Img_1088.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1088.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1088.jpg,3
Img_1592.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1592.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1592.jpg,6
Img_1431.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1431.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1431.jpg,5
Img_119.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_119.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_119.jpg,0
Img_940.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_940.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_940.jpg,3
Img_840.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_840.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_840.jpg,3
Img_545.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_545.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_545.jpg,2
Img_1468.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_1468.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_1468.jpg,5
Img_799.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_799.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_799.jpg,2
Img_577.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_577.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_577.jpg,2
Img_101.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Align/Train/Img_101.jpg,/nas-ctm01/datasets/public/DB/FER_/CK+_Sh/Train/Img_101.jpg,0
